target,person_id,index,age
longevity,LA:110485,-0.34,27.726678039121012
longevity,LA:121117,0.5,25.767740686742524
longevity,LA:7310,0.61,23.064704981647136
longevity,LA:27170,-0.21,31.216416845328173
longevity,LA:23439,0.49,5.647325888761851
longevity,LA:21896,-0.3,33.205612760066735
longevity,LA:15073,0.55,10.651842167773832
longevity,LA:14933,-0.19,58.90048709393789
longevity,LA:10384,0.07,54.24132596836297
longevity,LA:12573,0.86,23.665342330906608
longevity,LA:22280,0.33,23.650926363230766
longevity,LA:19478,-0.39,36.066767031239266
longevity,LA:13944,1.09,48.65888847566726
longevity,LA:15870,0.02,65.94802717322013
longevity,LA:16510,0.98,25.73431984178994
longevity,LA:13822,0.87,22.138792111482054
longevity,LA:18089,0.03,39.44185851662686
longevity,LA:107556,-0.01,18.128743232236626
longevity,LA:11846,0.76,58.212001843524014
longevity,LA:121252,-0.39,33.8266863035447
longevity,LA:27788,0.36000000000000004,61.46496239560739
longevity,LA:19684,0.2,41.67112083575173
longevity,LA:17251,0.07,59.23656847467451
longevity,LA:14064,0.76,22.713867296183
longevity,LA:108151,0.030000000000000013,29.28703291750165
longevity,LA:11593,-0.020000000000000018,27.810366603213016
longevity,LA:8753,0.4,67.86962454422036
longevity,LA:13721,-0.76,66.29421561372612
longevity,LA:11840,0.09,31.80288806092507
longevity,LA:6931,0.43,45.53515878212865
longevity,LA:28645,0.27,43.74093733767404
longevity,LA:21743,0.8899999999999999,22.663600717838353
longevity,LA:9575,-0.03,53.70718439474121
longevity,LA:16308,0.52,5.727724908286755
longevity,LA:26527,-0.08999999999999997,38.83098215569134
longevity,LA:21246,-0.13999999999999999,47.42383928587213
longevity,LA:24392,0.91,12.034866358449085
longevity,LA:27966,-0.49,37.30696893667002
longevity,LA:16573,0.76,56.04197769163459
longevity,LA:108792,-0.22,1.6090438645657013
longevity,LA:26384,-0.63,38.706662417840874
longevity,LA:19530,-0.21000000000000002,38.87910277266259
longevity,LA:15812,0.4,21.79832260099148
longevity,LA:21582,0.31000000000000005,39.131285809858895
longevity,LA:20958,0.12,43.49045154931257
longevity,LA:13880,-0.1,61.315602596853765
longevity,LA:11982,0.14,16.140357028143384
longevity,LA:121270,0.09,22.884661230907415
